,Gesture,Handedness,Landmarks
10,Open,Left,"[(0.6940896511077881, 0.5096225142478943, 2.2101120578099653e-07), (0.6654074788093567, 0.48356038331985474, -0.012351526878774166), (0.6473366618156433, 0.4398839771747589, -0.01796419732272625), (0.6396974325180054, 0.4042899012565613, -0.022665519267320633), (0.6289767026901245, 0.37635186314582825, -0.027395637705922127), (0.6785629987716675, 0.38283437490463257, -0.010247326456010342), (0.6768009066581726, 0.3332376480102539, -0.020003411918878555), (0.6770970821380615, 0.3022122383117676, -0.028147278353571892), (0.6793406009674072, 0.2760455310344696, -0.03438793495297432), (0.7025144696235657, 0.38254430890083313, -0.012800512835383415), (0.7131536602973938, 0.32797351479530334, -0.02043810486793518), (0.7212086319923401, 0.293911874294281, -0.027996350079774857), (0.728523850440979, 0.2649282217025757, -0.03389547020196915), (0.7226465344429016, 0.3939259648323059, -0.017372842878103256), (0.7347355484962463, 0.34308022260665894, -0.026916535571217537), (0.7426696419715881, 0.3118736743927002, -0.033860936760902405), (0.7487491369247437, 0.2828826308250427, -0.039081964641809464), (0.7403184175491333, 0.4145141541957855, -0.02304258942604065), (0.7553409934043884, 0.3820088803768158, -0.032202571630477905), (0.7651918530464172, 0.3607478737831116, -0.035888589918613434), (0.7727548480033875, 0.3397217392921448, -0.03849770873785019)]"
11,Open,Left,"[(0.693688690662384, 0.5102577805519104, 2.1091175028686848e-07), (0.6648598909378052, 0.4834270179271698, -0.011925065889954567), (0.6471809148788452, 0.43929725885391235, -0.01721234619617462), (0.6396430134773254, 0.40399572253227234, -0.02170630358159542), (0.6283355951309204, 0.3765721321105957, -0.02623116970062256), (0.6782644391059875, 0.38173994421958923, -0.008750630542635918), (0.6761525273323059, 0.3330594599246979, -0.01807752624154091), (0.6759832501411438, 0.3021796941757202, -0.026184432208538055), (0.6775802969932556, 0.2757567763328552, -0.03258436918258667), (0.7022128105163574, 0.3813946843147278, -0.011552073992788792), (0.7127396464347839, 0.3273848593235016, -0.01898913085460663), (0.7205067276954651, 0.293729692697525, -0.026505382731556892), (0.7272955775260925, 0.26473984122276306, -0.03241366893053055), (0.7222227454185486, 0.3931605815887451, -0.016423676162958145), (0.7345167398452759, 0.34254735708236694, -0.025899620726704597), (0.7423086166381836, 0.31156590580940247, -0.032753974199295044), (0.7480488419532776, 0.2824002504348755, -0.03798668459057808), (0.7395971417427063, 0.41435039043426514, -0.022397363558411598), (0.755313515663147, 0.38242992758750916, -0.031616874039173126), (0.7651368975639343, 0.3611588478088379, -0.03535062447190285), (0.7724234461784363, 0.33977532386779785, -0.03807032108306885)]"
12,Open,Left,"[(0.6950505375862122, 0.511489987373352, 2.2049502490517625e-07), (0.6654914617538452, 0.4857935905456543, -0.013373270630836487), (0.6469565033912659, 0.44244635105133057, -0.019558636471629143), (0.6390411257743835, 0.40600940585136414, -0.02471875585615635), (0.6277977228164673, 0.37672728300094604, -0.02976919524371624), (0.6782607436180115, 0.3835112750530243, -0.01034109853208065), (0.6752265095710754, 0.3343666195869446, -0.020388484001159668), (0.6750016808509827, 0.302715003490448, -0.0288851335644722), (0.6770026087760925, 0.27593308687210083, -0.035459794104099274), (0.7023919820785522, 0.38190463185310364, -0.012682992033660412), (0.7124097943305969, 0.32758045196533203, -0.020601268857717514), (0.719927191734314, 0.2936656177043915, -0.028247680515050888), (0.7267578840255737, 0.2651086449623108, -0.034185927361249924), (0.7224586009979248, 0.3929382264614105, -0.017225485295057297), (0.7340059876441956, 0.3420519530773163, -0.027175869792699814), (0.7413894534111023, 0.3110029697418213, -0.0340690016746521), (0.7470852732658386, 0.28224313259124756, -0.039216961711645126), (0.739570140838623, 0.4138314723968506, -0.022997044026851654), (0.7546884417533875, 0.38159987330436707, -0.032535046339035034), (0.7645605206489563, 0.36052560806274414, -0.036291856318712234), (0.7722075581550598, 0.33957165479660034, -0.038923706859350204)]"
13,Open,Left,"[(0.6944408416748047, 0.5107635259628296, 2.1100548508456995e-07), (0.6638598442077637, 0.48399293422698975, -0.010992913506925106), (0.6459490060806274, 0.440500944852829, -0.016077011823654175), (0.6379998922348022, 0.40397611260414124, -0.020294763147830963), (0.6258070468902588, 0.3763342499732971, -0.024545226246118546), (0.6775111556053162, 0.3822566568851471, -0.008891693316400051), (0.6753947138786316, 0.3322840631008148, -0.01719866693019867), (0.6752748489379883, 0.301175057888031, -0.02431846596300602), (0.6771650314331055, 0.27547919750213623, -0.029956448823213577), (0.7013995051383972, 0.38197028636932373, -0.011635106056928635), (0.7118436098098755, 0.32662999629974365, -0.01807919144630432), (0.7194127440452576, 0.2928975820541382, -0.02476954460144043), (0.7259672284126282, 0.26538676023483276, -0.030153188854455948), (0.7215022444725037, 0.39361950755119324, -0.01621376723051071), (0.7334970831871033, 0.3410458564758301, -0.025073237717151642), (0.7411895394325256, 0.30935049057006836, -0.03172631561756134), (0.7468848824501038, 0.2809256911277771, -0.03685497120022774), (0.7389122247695923, 0.41419363021850586, -0.02169235795736313), (0.7548364996910095, 0.3802003860473633, -0.030541585758328438), (0.764998733997345, 0.3586106300354004, -0.03420301899313927), (0.772678017616272, 0.3377540707588196, -0.036848034709692)]"
14,Open,Left,"[(0.6914132833480835, 0.5101588368415833, 2.0334198325144826e-07), (0.6631020903587341, 0.48262983560562134, -0.0113912895321846), (0.6453182697296143, 0.437421053647995, -0.01636474020779133), (0.63703852891922, 0.40232762694358826, -0.02067241631448269), (0.625901460647583, 0.37471187114715576, -0.025044159963726997), (0.6774501204490662, 0.38079872727394104, -0.00889433454722166), (0.6749473214149475, 0.3308042287826538, -0.018384676426649094), (0.6744440793991089, 0.2989792823791504, -0.026356784626841545), (0.6759097576141357, 0.27201688289642334, -0.03259795531630516), (0.7007206678390503, 0.3800511360168457, -0.011972617357969284), (0.7110221982002258, 0.32467296719551086, -0.019397234544157982), (0.7185783386230469, 0.2908492684364319, -0.026492776349186897), (0.7252524495124817, 0.2626965641975403, -0.03202836215496063), (0.720542311668396, 0.3916652500629425, -0.017066510394215584), (0.7327665686607361, 0.3394221365451813, -0.02628370374441147), (0.7404412031173706, 0.3084258437156677, -0.03250548988580704), (0.7463834881782532, 0.27958694100379944, -0.037304338067770004), (0.7380589842796326, 0.41305896639823914, -0.02328474260866642), (0.7541888356208801, 0.37970590591430664, -0.03220248594880104), (0.7643870711326599, 0.35762539505958557, -0.03559601306915283), (0.7721720933914185, 0.33585137128829956, -0.03808245807886124)]"
15,Open,Left,"[(0.695454478263855, 0.5110049843788147, 2.24277656002414e-07), (0.6655110716819763, 0.4847854971885681, -0.013829216361045837), (0.646293580532074, 0.4422612190246582, -0.020635245367884636), (0.6376944780349731, 0.40587443113327026, -0.026220032945275307), (0.6262526512145996, 0.376705527305603, -0.031653519719839096), (0.677946150302887, 0.38281261920928955, -0.01179179921746254), (0.6753674745559692, 0.33256062865257263, -0.02202431485056877), (0.675324559211731, 0.30066555738449097, -0.03059474006295204), (0.6774429082870483, 0.2738039493560791, -0.03717702999711037), (0.701807975769043, 0.38093477487564087, -0.013799546286463737), (0.7116152048110962, 0.3262920677661896, -0.021809972822666168), (0.7192828059196472, 0.29224905371665955, -0.02949940413236618), (0.7263080477714539, 0.26382216811180115, -0.03549825772643089), (0.7219226956367493, 0.3917458653450012, -0.017920294776558876), (0.7332653403282166, 0.3402058780193329, -0.02777889557182789), (0.7408310174942017, 0.3085423409938812, -0.03471793979406357), (0.7467350363731384, 0.27970170974731445, -0.03997131064534187), (0.7394778728485107, 0.41241684556007385, -0.023273594677448273), (0.7547814846038818, 0.37951502203941345, -0.03272363170981407), (0.7646899819374084, 0.357887864112854, -0.03653717041015625), (0.7722987532615662, 0.3368619680404663, -0.039213474839925766)]"
16,Open,Left,"[(0.6950951814651489, 0.5111739635467529, 2.174703297441738e-07), (0.6652334928512573, 0.4851714074611664, -0.012898778542876244), (0.6464991569519043, 0.4413149654865265, -0.01877216063439846), (0.6389145851135254, 0.4050082564353943, -0.023628810420632362), (0.6276000142097473, 0.37685081362724304, -0.02849138341844082), (0.6782131195068359, 0.38123831152915955, -0.010267538949847221), (0.6762362122535706, 0.3313271701335907, -0.019944339990615845), (0.6766064167022705, 0.3003092408180237, -0.028233515098690987), (0.6789600253105164, 0.2740921378135681, -0.03466087952256203), (0.7021318674087524, 0.3806449770927429, -0.012683759443461895), (0.7124235033988953, 0.32587242126464844, -0.020283233374357224), (0.7200824022293091, 0.2920108735561371, -0.027957119047641754), (0.7271080017089844, 0.2631019353866577, -0.03401483967900276), (0.7222092747688293, 0.3917964994907379, -0.017210980877280235), (0.7340294718742371, 0.34035342931747437, -0.026712048798799515), (0.7415525317192078, 0.30891793966293335, -0.03373178094625473), (0.7476204633712769, 0.2795601189136505, -0.03914995491504669), (0.7398115396499634, 0.4124215245246887, -0.022927304729819298), (0.7548890709877014, 0.3795393407344818, -0.032220032066106796), (0.7648709416389465, 0.3581004738807678, -0.036108456552028656), (0.7728039622306824, 0.33682045340538025, -0.03893567994236946)]"
17,Open,Left,"[(0.6012039184570312, 0.48979729413986206, 2.466827879743505e-07), (0.5702935457229614, 0.46531951427459717, -0.013779393397271633), (0.546833872795105, 0.42318615317344666, -0.020709432661533356), (0.5340575575828552, 0.3877917230129242, -0.026813402771949768), (0.5215717554092407, 0.35846465826034546, -0.03287810832262039), (0.5780290365219116, 0.3561585545539856, -0.010776126757264137), (0.5712479948997498, 0.3070676922798157, -0.0213457103818655), (0.5686665177345276, 0.2752636969089508, -0.030364887788891792), (0.569015383720398, 0.248104989528656, -0.03729698807001114), (0.6017996072769165, 0.3552665114402771, -0.013675307855010033), (0.6092208623886108, 0.2986030578613281, -0.022479811683297157), (0.6153429746627808, 0.26301372051239014, -0.030826793983578682), (0.6211469173431396, 0.23299869894981384, -0.03720151633024216), (0.6225476264953613, 0.36654573678970337, -0.018920326605439186), (0.6328675150871277, 0.3137272000312805, -0.03035292774438858), (0.6385740637779236, 0.28075867891311646, -0.03845614939928055), (0.642936110496521, 0.25095903873443604, -0.044267479330301285), (0.6411179304122925, 0.38751885294914246, -0.025379344820976257), (0.6590030193328857, 0.35292840003967285, -0.03651033714413643), (0.6716562509536743, 0.3307799696922302, -0.041264597326517105), (0.6818431615829468, 0.3099656105041504, -0.04444865137338638)]"
18,Open,Left,"[(0.609813928604126, 0.48603618144989014, 2.431316659112781e-07), (0.5767109990119934, 0.4609798192977905, -0.011882631108164787), (0.553556501865387, 0.4172918498516083, -0.018043354153633118), (0.5417465567588806, 0.3816987872123718, -0.023671181872487068), (0.5281415581703186, 0.3534294068813324, -0.029401475563645363), (0.5861338973045349, 0.35070064663887024, -0.009628352709114552), (0.5795710682868958, 0.3011545240879059, -0.01945570670068264), (0.5764299035072327, 0.2699112296104431, -0.028239237144589424), (0.575710654258728, 0.24243463575839996, -0.035227786749601364), (0.6094983220100403, 0.34949228167533875, -0.013407074846327305), (0.616872251033783, 0.29144901037216187, -0.02141120843589306), (0.6222372055053711, 0.25528550148010254, -0.029619939625263214), (0.6268399357795715, 0.22483277320861816, -0.0361541211605072), (0.6300259232521057, 0.36088988184928894, -0.01927812583744526), (0.6412517428398132, 0.3071088492870331, -0.02997642569243908), (0.6470832824707031, 0.27425509691238403, -0.03788827732205391), (0.6509891748428345, 0.24483853578567505, -0.043748319149017334), (0.6485210657119751, 0.3821171522140503, -0.026198735460639), (0.6666598916053772, 0.34570470452308655, -0.0368153415620327), (0.6789631843566895, 0.3233087956905365, -0.04118690267205238), (0.688506007194519, 0.30248576402664185, -0.04420440271496773)]"
19,Open,Left,"[(0.6360666155815125, 0.48600253462791443, 2.3046841590712575e-07), (0.6042195558547974, 0.46160411834716797, -0.011956906877458096), (0.5802289247512817, 0.4189469516277313, -0.01861422322690487), (0.565355122089386, 0.3847813010215759, -0.024824701249599457), (0.5506905317306519, 0.3580934703350067, -0.03134499862790108), (0.6101250648498535, 0.35125732421875, -0.010472405701875687), (0.6033574938774109, 0.30063295364379883, -0.02109402045607567), (0.5992979407310486, 0.26839137077331543, -0.030104616656899452), (0.5976502895355225, 0.24094589054584503, -0.03704596310853958), (0.6334695816040039, 0.3489743173122406, -0.014342575334012508), (0.6403313279151917, 0.2899296283721924, -0.022999200969934464), (0.6453405618667603, 0.25374120473861694, -0.031062982976436615), (0.6498169302940369, 0.22385917603969574, -0.03733368217945099), (0.6544194221496582, 0.3591795563697815, -0.020321641117334366), (0.6650059819221497, 0.3032350540161133, -0.030989423394203186), (0.6702654957771301, 0.26933035254478455, -0.038443803787231445), (0.6736656427383423, 0.23928546905517578, -0.04405008256435394), (0.6733739376068115, 0.3794330954551697, -0.027403628453612328), (0.6903871893882751, 0.3416517972946167, -0.03771217167377472), (0.7019345164299011, 0.31777510046958923, -0.04183013737201691), (0.7107521295547485, 0.29595115780830383, -0.044749289751052856)]"
20,Open,Left,"[(0.6526854038238525, 0.4976935088634491, 2.1269073613439105e-07), (0.618911623954773, 0.4737713038921356, -0.011820861138403416), (0.5942692756652832, 0.4283846914768219, -0.01772577315568924), (0.5808442234992981, 0.3921354115009308, -0.023259252309799194), (0.5667674541473389, 0.36410748958587646, -0.029008496552705765), (0.6254405379295349, 0.359517902135849, -0.009906276129186153), (0.6185683608055115, 0.30780521035194397, -0.02090471424162388), (0.6147018671035767, 0.27443069219589233, -0.030482621863484383), (0.6129977107048035, 0.24546058475971222, -0.03779225051403046), (0.6500509977340698, 0.3574864864349365, -0.013824019581079483), (0.6563791036605835, 0.29727673530578613, -0.022679096087813377), (0.6619160175323486, 0.2596244215965271, -0.0310102179646492), (0.6668343544006348, 0.22799994051456451, -0.03729068860411644), (0.6723060607910156, 0.3682214319705963, -0.01984856091439724), (0.6817622780799866, 0.31208908557891846, -0.03089294396340847), (0.6879987716674805, 0.2781496047973633, -0.038121141493320465), (0.6922705173492432, 0.2477652132511139, -0.04311880096793175), (0.6928163766860962, 0.3889947831630707, -0.027007030323147774), (0.7098103761672974, 0.34962397813796997, -0.0372563898563385), (0.7218923568725586, 0.32564443349838257, -0.040815480053424835), (0.7312789559364319, 0.3037033677101135, -0.04303378611803055)]"
