,Gesture,Handedness,Landmarks
11,Open,Right,"[(0.4045584201812744, 0.5698809623718262, 2.0630518804409803e-07), (0.43853211402893066, 0.5421481132507324, -0.016845207661390305), (0.4552662968635559, 0.4923432171344757, -0.02041706070303917), (0.45844152569770813, 0.44731375575065613, -0.022797292098402977), (0.46058619022369385, 0.4121056795120239, -0.024635298177599907), (0.4300433099269867, 0.43331146240234375, -0.0032468184363096952), (0.43062272667884827, 0.38632526993751526, -0.011676271446049213), (0.427818238735199, 0.35686826705932617, -0.020789429545402527), (0.42384073138237, 0.33011114597320557, -0.027866527438163757), (0.40884777903556824, 0.42970991134643555, -0.0018917522393167019), (0.40879905223846436, 0.3754459023475647, -0.009180467575788498), (0.40700164437294006, 0.3402078151702881, -0.017781049013137817), (0.40475162863731384, 0.3097536861896515, -0.02431119605898857), (0.38916313648223877, 0.4377150237560272, -0.003565306542441249), (0.3872890770435333, 0.38580670952796936, -0.012186086736619473), (0.38607314229011536, 0.352622389793396, -0.019402174279093742), (0.3846593499183655, 0.3231981694698334, -0.024345478042960167), (0.369604229927063, 0.45473483204841614, -0.007116366643458605), (0.36743611097335815, 0.41383880376815796, -0.015955395996570587), (0.3666408061981201, 0.3870175778865814, -0.020525287836790085), (0.36612990498542786, 0.36043864488601685, -0.023468872532248497)]"
12,Open,Right,"[(0.409779816865921, 0.5675901174545288, 2.0620137775040348e-07), (0.4431757926940918, 0.5380613803863525, -0.016154125332832336), (0.45903199911117554, 0.4881150424480438, -0.020409876480698586), (0.4617883861064911, 0.4432533383369446, -0.023630212992429733), (0.46636301279067993, 0.4073115289211273, -0.026247145608067513), (0.43240082263946533, 0.42770564556121826, -0.004040965344756842), (0.4319075644016266, 0.37908273935317993, -0.012852638959884644), (0.42873209714889526, 0.3501836657524109, -0.021976610645651817), (0.424174040555954, 0.3242863118648529, -0.028743784874677658), (0.41077834367752075, 0.4255582094192505, -0.0031997745390981436), (0.40975990891456604, 0.3704701066017151, -0.010405072011053562), (0.4076278805732727, 0.3352907598018646, -0.018567044287919998), (0.4046730101108551, 0.30562055110931396, -0.024613868445158005), (0.3910793364048004, 0.43477463722229004, -0.005246507935225964), (0.38852769136428833, 0.3819534182548523, -0.01337827742099762), (0.38691985607147217, 0.3490273356437683, -0.019808249548077583), (0.38479673862457275, 0.3206210136413574, -0.024053679779171944), (0.37177184224128723, 0.45299309492111206, -0.009112208150327206), (0.3685852587223053, 0.4108121991157532, -0.01739446446299553), (0.3672464191913605, 0.3831195533275604, -0.021260341629385948), (0.3660770356655121, 0.3566206991672516, -0.023462748154997826)]"
13,Open,Right,"[(0.4065900444984436, 0.5675277709960938, 2.039386970409396e-07), (0.4392626881599426, 0.5371833443641663, -0.014963485300540924), (0.4556978642940521, 0.48630285263061523, -0.018556909635663033), (0.4601998031139374, 0.44142472743988037, -0.02126671001315117), (0.4642108380794525, 0.40601134300231934, -0.02346537448465824), (0.42902371287345886, 0.42531952261924744, -0.00336667918600142), (0.42772504687309265, 0.3756340742111206, -0.011451967060565948), (0.4239407777786255, 0.34656602144241333, -0.020039042457938194), (0.41863563656806946, 0.32081305980682373, -0.02642190083861351), (0.4073251187801361, 0.4238851070404053, -0.0029978130478411913), (0.4058288335800171, 0.36798495054244995, -0.009583246894180775), (0.40291765332221985, 0.3324016332626343, -0.017449595034122467), (0.39943674206733704, 0.3032153844833374, -0.02328532375395298), (0.3874799907207489, 0.4338511526584625, -0.005343207158148289), (0.38465002179145813, 0.38006699085235596, -0.012799272313714027), (0.38281673192977905, 0.3472874164581299, -0.01891067810356617), (0.38074198365211487, 0.3196735978126526, -0.02302197553217411), (0.367694616317749, 0.45297035574913025, -0.009443282149732113), (0.36408543586730957, 0.4101001024246216, -0.01720481924712658), (0.3619658350944519, 0.38237324357032776, -0.020749738439917564), (0.36011236906051636, 0.3559725284576416, -0.02273138239979744)]"
14,Open,Right,"[(0.39799365401268005, 0.5638191103935242, 1.9794808281403675e-07), (0.4316803812980652, 0.5345395803451538, -0.015310979448258877), (0.446642130613327, 0.48235341906547546, -0.018456436693668365), (0.4492190182209015, 0.4369625151157379, -0.02071407064795494), (0.4553140103816986, 0.40364721417427063, -0.022526001557707787), (0.42001625895500183, 0.4236937165260315, -0.003261421574279666), (0.4189821779727936, 0.37585458159446716, -0.011343986727297306), (0.41505640745162964, 0.3464656472206116, -0.01991119794547558), (0.409927099943161, 0.3198334574699402, -0.026658473536372185), (0.3979439437389374, 0.42119893431663513, -0.0025075916200876236), (0.3964216411113739, 0.367209255695343, -0.009672722779214382), (0.3936965763568878, 0.3319178819656372, -0.017548328265547752), (0.3903810381889343, 0.30109846591949463, -0.023477211594581604), (0.3782544732093811, 0.4303227663040161, -0.004539209883660078), (0.3744717240333557, 0.3786088824272156, -0.012728167697787285), (0.3722769618034363, 0.34612521529197693, -0.018957847729325294), (0.3699301481246948, 0.3172529935836792, -0.02321392297744751), (0.3588770031929016, 0.44867318868637085, -0.008363166823983192), (0.3546604812145233, 0.40797924995422363, -0.01659557595849037), (0.3530651330947876, 0.3810734152793884, -0.020495915785431862), (0.35192710161209106, 0.3545061945915222, -0.022931061685085297)]"
15,Open,Right,"[(0.39112523198127747, 0.5728114247322083, 1.7528651596876443e-07), (0.42400574684143066, 0.544253408908844, -0.013233812525868416), (0.43860527873039246, 0.49319738149642944, -0.016244808211922646), (0.4410434067249298, 0.45132821798324585, -0.01869603991508484), (0.44630956649780273, 0.4207373261451721, -0.020921586081385612), (0.41273704171180725, 0.4348491430282593, -0.005033391993492842), (0.41202589869499207, 0.3861843943595886, -0.01346417423337698), (0.40897753834724426, 0.3567229211330414, -0.021804193034768105), (0.40468528866767883, 0.33137017488479614, -0.02808252163231373), (0.3907427489757538, 0.4333231747150421, -0.005626671481877565), (0.38938575983047485, 0.37729611992836, -0.012775043025612831), (0.3870595395565033, 0.34203964471817017, -0.02025538496673107), (0.3838086724281311, 0.3126416504383087, -0.02586457133293152), (0.37116315960884094, 0.44288915395736694, -0.008575016632676125), (0.36814263463020325, 0.389547199010849, -0.016303474083542824), (0.3663772940635681, 0.35709068179130554, -0.022467682138085365), (0.3637133836746216, 0.32890185713768005, -0.026792675256729126), (0.3516208529472351, 0.46187305450439453, -0.013059409335255623), (0.34746819734573364, 0.42009472846984863, -0.02097965218126774), (0.34533897042274475, 0.39291664958000183, -0.024795355275273323), (0.34322023391723633, 0.3667086958885193, -0.027222149074077606)]"
16,Open,Right,"[(0.39081186056137085, 0.565801739692688, 1.9870171286129334e-07), (0.42374947667121887, 0.5363464951515198, -0.01614883728325367), (0.43931862711906433, 0.4875868558883667, -0.020056765526533127), (0.44178682565689087, 0.44415780901908875, -0.02285362407565117), (0.44486144185066223, 0.41007882356643677, -0.025164853781461716), (0.4125169813632965, 0.42871394753456116, -0.0048357704654335976), (0.41170379519462585, 0.3814221918582916, -0.013346303254365921), (0.40805983543395996, 0.352420449256897, -0.022167401388287544), (0.4034031927585602, 0.3260924816131592, -0.029011212289333344), (0.39049991965293884, 0.4260784685611725, -0.0038339688908308744), (0.38890379667282104, 0.37183862924575806, -0.011159464716911316), (0.3862285315990448, 0.33687537908554077, -0.019277095794677734), (0.3831876218318939, 0.30652356147766113, -0.02544288896024227), (0.3708006739616394, 0.43517377972602844, -0.005613816436380148), (0.3667530119419098, 0.38382065296173096, -0.013970817439258099), (0.3645268976688385, 0.3512197434902191, -0.020681703463196754), (0.36235594749450684, 0.32198086380958557, -0.02533729374408722), (0.3516010046005249, 0.45344164967536926, -0.009194052778184414), (0.34700286388397217, 0.4132157266139984, -0.017759058624505997), (0.34548869729042053, 0.38656535744667053, -0.022065920755267143), (0.34464454650878906, 0.3599368929862976, -0.024833833798766136)]"
17,Open,Right,"[(0.39856722950935364, 0.5732117295265198, 1.6137872194121883e-07), (0.4312107264995575, 0.5435739755630493, -0.012893677689135075), (0.4449467658996582, 0.4913649559020996, -0.014931398443877697), (0.44746387004852295, 0.4481208026409149, -0.016322363168001175), (0.4516870379447937, 0.4165703058242798, -0.017624273896217346), (0.41650888323783875, 0.43563878536224365, -0.003678977955132723), (0.4151400327682495, 0.3875572085380554, -0.011514464393258095), (0.4116114377975464, 0.35828113555908203, -0.019442396238446236), (0.4074491858482361, 0.33310505747795105, -0.025505242869257927), (0.3943757116794586, 0.43414056301116943, -0.004093970637768507), (0.3918446898460388, 0.37713056802749634, -0.010874735191464424), (0.3884892761707306, 0.34218794107437134, -0.018381936475634575), (0.3847607672214508, 0.31327319145202637, -0.023888206109404564), (0.374966561794281, 0.443815141916275, -0.006852877326309681), (0.37104332447052, 0.39089906215667725, -0.01453968696296215), (0.3691360354423523, 0.35784631967544556, -0.02098667621612549), (0.36672458052635193, 0.32862603664398193, -0.02553076483309269), (0.35580602288246155, 0.46283891797065735, -0.011066415347158909), (0.35177144408226013, 0.42178717255592346, -0.018820181488990784), (0.3502338230609894, 0.3949585258960724, -0.02244616486132145), (0.349176287651062, 0.3683723211288452, -0.024813301861286163)]"
18,Open,Right,"[(0.39738959074020386, 0.5645997524261475, 1.988812527997652e-07), (0.42998066544532776, 0.5349132418632507, -0.015108716674149036), (0.4447564482688904, 0.4844408631324768, -0.018372947350144386), (0.44652172923088074, 0.44072338938713074, -0.02058103121817112), (0.4504060745239258, 0.4076302945613861, -0.022387992590665817), (0.4167928397655487, 0.4271213412284851, -0.004750833380967379), (0.4151324927806854, 0.37972956895828247, -0.012738457880914211), (0.41121113300323486, 0.3504958748817444, -0.02099965699017048), (0.4062078595161438, 0.3242706060409546, -0.027476506307721138), (0.3944539427757263, 0.4254358112812042, -0.004012401215732098), (0.39173251390457153, 0.3707375228404999, -0.010998903773725033), (0.38883882761001587, 0.335692822933197, -0.018703922629356384), (0.3857603967189789, 0.3055988550186157, -0.024506019428372383), (0.3747114837169647, 0.43505343794822693, -0.005864093545824289), (0.36968865990638733, 0.3831844925880432, -0.013784261420369148), (0.3675537705421448, 0.3501705825328827, -0.020213313400745392), (0.3656979203224182, 0.3206470012664795, -0.024736110121011734), (0.3555436134338379, 0.4536842703819275, -0.009408588521182537), (0.35039058327674866, 0.41323602199554443, -0.017575755715370178), (0.34863752126693726, 0.386616051197052, -0.021591953933238983), (0.3476957380771637, 0.3600631356239319, -0.02417144551873207)]"
19,Open,Right,"[(0.39578163623809814, 0.5660134553909302, 2.0247401266715315e-07), (0.42923933267593384, 0.5363032221794128, -0.01591905578970909), (0.4444246292114258, 0.4856465756893158, -0.019422251731157303), (0.44552236795425415, 0.44129878282546997, -0.021698374301195145), (0.44971057772636414, 0.40757179260253906, -0.023491883650422096), (0.4166741967201233, 0.42765092849731445, -0.004998837132006884), (0.4153885841369629, 0.37942397594451904, -0.013206146657466888), (0.41135770082473755, 0.3497745990753174, -0.021570032462477684), (0.40617626905441284, 0.32333433628082275, -0.028071211650967598), (0.39390698075294495, 0.42574119567871094, -0.003922469448298216), (0.39148807525634766, 0.3704822063446045, -0.011149231344461441), (0.3883409798145294, 0.3350774049758911, -0.018974343314766884), (0.38488203287124634, 0.3048214912414551, -0.024792294949293137), (0.3737840950489044, 0.435314804315567, -0.0055388216860592365), (0.36892542243003845, 0.3829742670059204, -0.01372398342937231), (0.3667554259300232, 0.3496909439563751, -0.020266013219952583), (0.3648441731929779, 0.32015106081962585, -0.024781804531812668), (0.3541366159915924, 0.45398005843162537, -0.008899031206965446), (0.34892380237579346, 0.41333216428756714, -0.01729186810553074), (0.34716421365737915, 0.38645440340042114, -0.021446453407406807), (0.346266508102417, 0.3595863878726959, -0.024057745933532715)]"
20,Open,Right,"[(0.39702266454696655, 0.5656812191009521, 1.887564025082611e-07), (0.4302833378314972, 0.5359383225440979, -0.015745088458061218), (0.4440889060497284, 0.4848105013370514, -0.018829921260476112), (0.4445965886116028, 0.44084203243255615, -0.02081228792667389), (0.44816869497299194, 0.40729135274887085, -0.02229980193078518), (0.4150899648666382, 0.4254966676235199, -0.003927004989236593), (0.41324353218078613, 0.37794581055641174, -0.011651153676211834), (0.40891480445861816, 0.34856632351875305, -0.01985342986881733), (0.40361857414245605, 0.3229323625564575, -0.02630409225821495), (0.3923684358596802, 0.42411288619041443, -0.00284433551132679), (0.38879621028900146, 0.36944687366485596, -0.009421785362064838), (0.3849063813686371, 0.3342725932598114, -0.01710107922554016), (0.38084283471107483, 0.30437058210372925, -0.022987622767686844), (0.3727380931377411, 0.43452805280685425, -0.004523242823779583), (0.3670133054256439, 0.3832598924636841, -0.012252142652869225), (0.36406928300857544, 0.35106223821640015, -0.018896792083978653), (0.36124035716056824, 0.322269469499588, -0.023625846952199936), (0.35384073853492737, 0.45426636934280396, -0.007986960001289845), (0.34757131338119507, 0.4146188497543335, -0.016206709668040276), (0.34504538774490356, 0.3882063627243042, -0.020558683201670647), (0.3433177173137665, 0.3615923523902893, -0.02343299239873886)]"
