,Gesture,Handedness,Landmarks
10,Open,Left,"[(0.675819993019104, 0.5365357995033264, 2.2752163886252674e-07), (0.6732262372970581, 0.49841439723968506, -0.014470280148088932), (0.6839627027511597, 0.4566608667373657, -0.023420747369527817), (0.696472704410553, 0.4252963662147522, -0.0309221763163805), (0.7017466425895691, 0.3962351083755493, -0.038776230067014694), (0.732581615447998, 0.4555669128894806, -0.02092764340341091), (0.7580706477165222, 0.423001766204834, -0.03380463644862175), (0.7736839056015015, 0.40243634581565857, -0.04284735023975372), (0.7883082628250122, 0.38603684306144714, -0.049287308007478714), (0.7445695996284485, 0.4792579412460327, -0.02328132465481758), (0.7787478566169739, 0.45711421966552734, -0.035302530974149704), (0.801602840423584, 0.4443713128566742, -0.04411793127655983), (0.8225071430206299, 0.43511098623275757, -0.05072181671857834), (0.7473594546318054, 0.506014347076416, -0.02720293030142784), (0.7806147336959839, 0.5060877799987793, -0.04163028672337532), (0.8034193515777588, 0.5067784190177917, -0.050123393535614014), (0.8242244124412537, 0.5059908628463745, -0.05547397583723068), (0.743334174156189, 0.5342134237289429, -0.0319913886487484), (0.7724199295043945, 0.5402407050132751, -0.044983040541410446), (0.7916294932365417, 0.5454760789871216, -0.05014371871948242), (0.8097125887870789, 0.5486136078834534, -0.05333210900425911)]"
11,Open,Left,"[(0.6109284162521362, 0.35042205452919006, 2.0004318912469898e-07), (0.5887628197669983, 0.32156091928482056, -0.008932515978813171), (0.5714386105537415, 0.28263789415359497, -0.01577409915626049), (0.5576726198196411, 0.2524959146976471, -0.02237473800778389), (0.5440852642059326, 0.2341795712709427, -0.029430104419589043), (0.6040288209915161, 0.23345184326171875, -0.012628535740077496), (0.5995658040046692, 0.1837979257106781, -0.02291027456521988), (0.5954687595367432, 0.15342828631401062, -0.030693206936120987), (0.5926632881164551, 0.1279914230108261, -0.03616731986403465), (0.6238728761672974, 0.23527437448501587, -0.016656922176480293), (0.632856547832489, 0.1827126294374466, -0.025718780234456062), (0.638192892074585, 0.1488155871629715, -0.03301423788070679), (0.64226233959198, 0.12204353511333466, -0.03824330121278763), (0.6395689249038696, 0.24710053205490112, -0.022003646939992905), (0.6581723690032959, 0.2043394148349762, -0.03187458589673042), (0.6691589951515198, 0.17510831356048584, -0.03859670087695122), (0.6772667765617371, 0.15156035125255585, -0.04296648129820824), (0.6513242125511169, 0.26548799872398376, -0.028019467368721962), (0.6716864109039307, 0.23481445014476776, -0.036363329738378525), (0.6842308640480042, 0.21321749687194824, -0.03930864855647087), (0.6938276886940002, 0.1944401115179062, -0.04108178988099098)]"
12,Open,Left,"[(0.4778619110584259, 0.5052930116653442, 1.2104635516152484e-07), (0.45191267132759094, 0.510746419429779, -0.008265901356935501), (0.4219643771648407, 0.5013858079910278, -0.012826279737055302), (0.39761894941329956, 0.49500101804733276, -0.017289888113737106), (0.3768300414085388, 0.49599868059158325, -0.021640336140990257), (0.41018912196159363, 0.4446122646331787, -0.003799204481765628), (0.3830088973045349, 0.4242744445800781, -0.010999517515301704), (0.3663809299468994, 0.4128684401512146, -0.01764484867453575), (0.35306429862976074, 0.4022764563560486, -0.022565234452486038), (0.42041194438934326, 0.42859840393066406, -0.006204040255397558), (0.3965875804424286, 0.3986092507839203, -0.011996095068752766), (0.38129347562789917, 0.3802340030670166, -0.017794135957956314), (0.36943888664245605, 0.36542001366615295, -0.02218201942741871), (0.4346189498901367, 0.41972434520721436, -0.010354203172028065), (0.41713425517082214, 0.38672199845314026, -0.01710406504571438), (0.4062996208667755, 0.3673762381076813, -0.021772535517811775), (0.39692169427871704, 0.3517776131629944, -0.024984341114759445), (0.4514802098274231, 0.4161044955253601, -0.015459196642041206), (0.44276583194732666, 0.38493359088897705, -0.021414101123809814), (0.4361414909362793, 0.36506426334381104, -0.023914046585559845), (0.42926332354545593, 0.3479260802268982, -0.02555922046303749)]"
13,Open,Left,"[(0.4789206385612488, 0.5046061277389526, 1.0794229865496163e-07), (0.4526439309120178, 0.5081102848052979, -0.005247857421636581), (0.4217562973499298, 0.49536949396133423, -0.008213328197598457), (0.39905333518981934, 0.48520714044570923, -0.011422485113143921), (0.38075852394104004, 0.4840220510959625, -0.014909529127180576), (0.41398581862449646, 0.43838393688201904, -0.004145557526499033), (0.38831955194473267, 0.41459810733795166, -0.010961475782096386), (0.3725239932537079, 0.4007985293865204, -0.016880696639418602), (0.3602122962474823, 0.38928043842315674, -0.02133452519774437), (0.425901859998703, 0.4229820668697357, -0.00797581672668457), (0.40344810485839844, 0.3892712891101837, -0.014103024266660213), (0.38874542713165283, 0.3686824142932892, -0.019845999777317047), (0.3769625723361969, 0.35257992148399353, -0.024053553119301796), (0.44133028388023376, 0.41532957553863525, -0.013047079555690289), (0.4261745810508728, 0.37836623191833496, -0.020304810255765915), (0.4152212142944336, 0.35685354471206665, -0.025479085743427277), (0.4050966799259186, 0.33960214257240295, -0.02903364785015583), (0.4590950012207031, 0.41419458389282227, -0.018603892996907234), (0.45400166511535645, 0.3808392882347107, -0.02534346655011177), (0.4482631981372833, 0.3592039942741394, -0.028300691395998), (0.4414159059524536, 0.3408329486846924, -0.03021078370511532)]"
14,Open,Left,"[(0.4852583706378937, 0.5057612061500549, 1.354807608322517e-07), (0.4571787714958191, 0.4959065914154053, -0.006773068569600582), (0.42987990379333496, 0.4682578444480896, -0.01075146347284317), (0.4105468988418579, 0.44548943638801575, -0.014876258559525013), (0.3916809856891632, 0.4330633878707886, -0.01942681521177292), (0.435926228761673, 0.4169127643108368, -0.005255220457911491), (0.41989248991012573, 0.3836146593093872, -0.014956243336200714), (0.4069073796272278, 0.3640825152397156, -0.02321818470954895), (0.39608511328697205, 0.34860759973526, -0.029135050252079964), (0.4506170153617859, 0.40759897232055664, -0.009261430241167545), (0.4402505159378052, 0.367030531167984, -0.01801050826907158), (0.43062353134155273, 0.34229224920272827, -0.025207994505763054), (0.4220133125782013, 0.3235074281692505, -0.030334079638123512), (0.4657028615474701, 0.4064686596393585, -0.01491896528750658), (0.46262723207473755, 0.36612898111343384, -0.02459501102566719), (0.45577868819236755, 0.3409895896911621, -0.02945142239332199), (0.4483288526535034, 0.3198365271091461, -0.03261924535036087), (0.4813727140426636, 0.4124937951564789, -0.021231448277831078), (0.48393917083740234, 0.37895405292510986, -0.03037218376994133), (0.48233160376548767, 0.35592973232269287, -0.03326360136270523), (0.4781498312950134, 0.33688342571258545, -0.03491044417023659)]"
15,Open,Left,"[(0.526137113571167, 0.6484802961349487, 1.5254714469392638e-07), (0.5041775703430176, 0.6195343136787415, -0.007909533567726612), (0.4918796718120575, 0.5772649645805359, -0.012745627202093601), (0.48335281014442444, 0.5460017323493958, -0.017362171784043312), (0.4724828898906708, 0.5229758024215698, -0.022393742576241493), (0.5192115902900696, 0.5438909530639648, -0.012867847457528114), (0.5171448588371277, 0.49738746881484985, -0.023320931941270828), (0.5148177742958069, 0.46972548961639404, -0.030249150469899178), (0.5130627751350403, 0.4454202651977539, -0.035097554326057434), (0.5358298420906067, 0.5481462478637695, -0.01682084985077381), (0.5430349707603455, 0.49990037083625793, -0.027221886441111565), (0.5479387640953064, 0.46803924441337585, -0.03464329615235329), (0.5518375635147095, 0.4416302740573883, -0.03977632522583008), (0.5490645170211792, 0.5618034601211548, -0.021883253008127213), (0.5656507015228271, 0.5266958475112915, -0.033391837030649185), (0.5756111741065979, 0.5012149214744568, -0.04012050852179527), (0.5824487805366516, 0.47808852791786194, -0.044108789414167404), (0.5593910813331604, 0.5817304849624634, -0.027371741831302643), (0.5770688056945801, 0.5552462339401245, -0.037293754518032074), (0.5878046154975891, 0.5355768799781799, -0.04128988832235336), (0.5955232977867126, 0.5161134600639343, -0.04376489669084549)]"
16,Open,Left,"[(0.5299144983291626, 0.638415515422821, 1.773536979499113e-07), (0.507858395576477, 0.6105540990829468, -0.006934264674782753), (0.4947805106639862, 0.5683308839797974, -0.011276615783572197), (0.48583322763442993, 0.5377628803253174, -0.01528779324144125), (0.4743870496749878, 0.5174376368522644, -0.019759932532906532), (0.5230319499969482, 0.53360515832901, -0.012497499585151672), (0.521170973777771, 0.48767369985580444, -0.02214858867228031), (0.518484890460968, 0.46017807722091675, -0.02872765064239502), (0.5155041217803955, 0.4363585114479065, -0.03345558047294617), (0.5391544103622437, 0.538166880607605, -0.016629904508590698), (0.5464008450508118, 0.4898359179496765, -0.02608194388449192), (0.5510103106498718, 0.458732932806015, -0.03313496336340904), (0.5541087985038757, 0.43316203355789185, -0.038077082484960556), (0.5522285103797913, 0.5522691011428833, -0.021662281826138496), (0.5693882703781128, 0.5157569646835327, -0.03243729844689369), (0.5788451433181763, 0.48933643102645874, -0.039181437343358994), (0.5851420164108276, 0.4654731750488281, -0.04344579577445984), (0.5626447796821594, 0.5722973346710205, -0.02694237045943737), (0.5804685950279236, 0.5459890365600586, -0.036693915724754333), (0.5907678604125977, 0.5269975066184998, -0.0405416414141655), (0.5981712341308594, 0.508229672908783, -0.042956314980983734)]"
17,Open,Left,"[(0.6068273186683655, 0.2912479639053345, 1.660828807814596e-08), (0.5782842636108398, 0.2735365033149719, -0.01138574443757534), (0.5582311749458313, 0.24096809327602386, -0.020377641543745995), (0.5475195050239563, 0.21518169343471527, -0.029409712180495262), (0.5408740639686584, 0.19469445943832397, -0.039303846657276154), (0.5812755823135376, 0.18916161358356476, -0.014053741469979286), (0.5738945603370667, 0.14250153303146362, -0.02628488279879093), (0.5691128373146057, 0.11523765325546265, -0.03616456687450409), (0.5647723078727722, 0.09550356864929199, -0.04264054074883461), (0.6009299755096436, 0.18172626197338104, -0.016470802947878838), (0.598163902759552, 0.12665416300296783, -0.026777945458889008), (0.5947839021682739, 0.09102339297533035, -0.03668181970715523), (0.5916386842727661, 0.06344427913427353, -0.04429123178124428), (0.6186292171478271, 0.1835198849439621, -0.020437706261873245), (0.6238350868225098, 0.13155201077461243, -0.030708102509379387), (0.6250419616699219, 0.09796509146690369, -0.040426816791296005), (0.6253873705863953, 0.07197431474924088, -0.047042980790138245), (0.6355060935020447, 0.19249922037124634, -0.02515380084514618), (0.646443784236908, 0.1536465585231781, -0.033349208533763885), (0.6522789597511292, 0.1272238940000534, -0.0381297841668129), (0.6552256345748901, 0.10598356276750565, -0.04147784784436226)]"
18,Open,Right,"[(0.3644943833351135, 0.31224632263183594, 2.5809066528381663e-07), (0.39642855525016785, 0.30511829257011414, -0.011738255620002747), (0.4251064956188202, 0.2806660532951355, -0.017354585230350494), (0.44901716709136963, 0.26407331228256226, -0.022728871554136276), (0.4686981737613678, 0.25867658853530884, -0.02826065383851528), (0.411250501871109, 0.21579763293266296, -0.010147525928914547), (0.42985624074935913, 0.178054079413414, -0.01880386844277382), (0.441100537776947, 0.15492437779903412, -0.026090413331985474), (0.45027539134025574, 0.13516545295715332, -0.03138374909758568), (0.3935101330280304, 0.20460645854473114, -0.01141197420656681), (0.4063783586025238, 0.16008706390857697, -0.018451347947120667), (0.4144503176212311, 0.13166546821594238, -0.02479919232428074), (0.42012885212898254, 0.10871630907058716, -0.02940153144299984), (0.37537744641304016, 0.20369067788124084, -0.014333317056298256), (0.3784808814525604, 0.16004779934883118, -0.021717125549912453), (0.3810046315193176, 0.13198047876358032, -0.028185999020934105), (0.38359877467155457, 0.10922416299581528, -0.03254788741469383), (0.3573625087738037, 0.21290737390518188, -0.018550114706158638), (0.34976279735565186, 0.1792995184659958, -0.026216810569167137), (0.3452289402484894, 0.1562502682209015, -0.03031909465789795), (0.34272500872612, 0.13520589470863342, -0.032704781740903854)]"
19,Open,Right,"[(0.3643955886363983, 0.3159920573234558, 2.521867941140954e-07), (0.3981212377548218, 0.30920395255088806, -0.012706468813121319), (0.4274909496307373, 0.2847353219985962, -0.01817580871284008), (0.4511055648326874, 0.267207533121109, -0.023038063198328018), (0.4706993103027344, 0.26099535822868347, -0.027879903092980385), (0.4131884276866913, 0.21787874400615692, -0.00988309271633625), (0.4325825870037079, 0.17996317148208618, -0.017898114398121834), (0.44411230087280273, 0.1565692126750946, -0.02492920495569706), (0.4533289670944214, 0.13729920983314514, -0.03010101430118084), (0.3942509889602661, 0.20677894353866577, -0.010066703893244267), (0.4074120819568634, 0.16263613104820251, -0.016748394817113876), (0.41613826155662537, 0.13464689254760742, -0.02315421774983406), (0.42275673151016235, 0.11269558221101761, -0.027893269434571266), (0.37596726417541504, 0.20617850124835968, -0.011993766762316227), (0.3802412748336792, 0.1625514030456543, -0.019351288676261902), (0.3841320276260376, 0.135524183511734, -0.025903165340423584), (0.3879944980144501, 0.11369246244430542, -0.0303359255194664), (0.35862496495246887, 0.21527600288391113, -0.015243247151374817), (0.3516160249710083, 0.18110188841819763, -0.023345476016402245), (0.3471267819404602, 0.15753823518753052, -0.02789994142949581), (0.3447142243385315, 0.1358363777399063, -0.030512208119034767)]"
20,Open,Right,"[(0.3662470579147339, 0.3192802369594574, 2.6049517032333824e-07), (0.3998468816280365, 0.31398725509643555, -0.01237479131668806), (0.42976102232933044, 0.2902640402317047, -0.01770814135670662), (0.4540107548236847, 0.2738730013370514, -0.022563206031918526), (0.47404366731643677, 0.2690814137458801, -0.027462080121040344), (0.4169553220272064, 0.2233748435974121, -0.009709089063107967), (0.43675747513771057, 0.1856105476617813, -0.01802089996635914), (0.4487117528915405, 0.16240090131759644, -0.024966556578874588), (0.4581587016582489, 0.14303180575370789, -0.03009146824479103), (0.3988892734050751, 0.21183419227600098, -0.010361353866755962), (0.4141063690185547, 0.1674608588218689, -0.01758754439651966), (0.4236098527908325, 0.1394772082567215, -0.02409958280622959), (0.4304409623146057, 0.11729312688112259, -0.028708111494779587), (0.3805236518383026, 0.2108994722366333, -0.012806740589439869), (0.38485369086265564, 0.1665700078010559, -0.02089235931634903), (0.38837841153144836, 0.1379360556602478, -0.027994953095912933), (0.39198148250579834, 0.11458767205476761, -0.03267817944288254), (0.36231327056884766, 0.21981653571128845, -0.016506921499967575), (0.3548738956451416, 0.18569612503051758, -0.025182899087667465), (0.34998756647109985, 0.16189557313919067, -0.030110428109765053), (0.34740957617759705, 0.13954830169677734, -0.03298116475343704)]"
