,Gesture,Handedness,Landmarks
10,Open,Right,"[(0.346700519323349, 0.33948180079460144, 1.0374699144222177e-07), (0.36906203627586365, 0.3219554126262665, -0.01111068669706583), (0.384507417678833, 0.2923998236656189, -0.014582308009266853), (0.39116087555885315, 0.26443690061569214, -0.017194963991642), (0.39469626545906067, 0.24221865832805634, -0.019629642367362976), (0.35932838916778564, 0.2533870041370392, -0.008141952566802502), (0.3601882755756378, 0.21972975134849548, -0.014832817949354649), (0.35916900634765625, 0.19813832640647888, -0.020481349900364876), (0.3579399883747101, 0.17940786480903625, -0.024726128205657005), (0.3437955975532532, 0.2510208487510681, -0.007936893031001091), (0.3400825560092926, 0.21249958872795105, -0.014068583957850933), (0.338545024394989, 0.18779224157333374, -0.019748162478208542), (0.33742445707321167, 0.16707344353199005, -0.024013293907046318), (0.33044785261154175, 0.2560308575630188, -0.009179157204926014), (0.32407742738723755, 0.22122380137443542, -0.015694018453359604), (0.32236915826797485, 0.19908128678798676, -0.02080937847495079), (0.32180967926979065, 0.17977945506572723, -0.024378934875130653), (0.3185141384601593, 0.26721495389938354, -0.011548474431037903), (0.3072589933872223, 0.24221035838127136, -0.018454281613230705), (0.301268607378006, 0.22438082098960876, -0.022222712635993958), (0.2970324158668518, 0.20744283497333527, -0.02456814795732498)]"
11,Open,Right,"[(0.346700519323349, 0.33948180079460144, 1.0374699144222177e-07), (0.36906203627586365, 0.3219554126262665, -0.01111068669706583), (0.384507417678833, 0.2923998236656189, -0.014582308009266853), (0.39116087555885315, 0.26443690061569214, -0.017194963991642), (0.39469626545906067, 0.24221865832805634, -0.019629642367362976), (0.35932838916778564, 0.2533870041370392, -0.008141952566802502), (0.3601882755756378, 0.21972975134849548, -0.014832817949354649), (0.35916900634765625, 0.19813832640647888, -0.020481349900364876), (0.3579399883747101, 0.17940786480903625, -0.024726128205657005), (0.3437955975532532, 0.2510208487510681, -0.007936893031001091), (0.3400825560092926, 0.21249958872795105, -0.014068583957850933), (0.338545024394989, 0.18779224157333374, -0.019748162478208542), (0.33742445707321167, 0.16707344353199005, -0.024013293907046318), (0.33044785261154175, 0.2560308575630188, -0.009179157204926014), (0.32407742738723755, 0.22122380137443542, -0.015694018453359604), (0.32236915826797485, 0.19908128678798676, -0.02080937847495079), (0.32180967926979065, 0.17977945506572723, -0.024378934875130653), (0.3185141384601593, 0.26721495389938354, -0.011548474431037903), (0.3072589933872223, 0.24221035838127136, -0.018454281613230705), (0.301268607378006, 0.22438082098960876, -0.022222712635993958), (0.2970324158668518, 0.20744283497333527, -0.02456814795732498)]"
12,Open,Right,"[(0.346700519323349, 0.33948180079460144, 1.0374699144222177e-07), (0.36906203627586365, 0.3219554126262665, -0.01111068669706583), (0.384507417678833, 0.2923998236656189, -0.014582308009266853), (0.39116087555885315, 0.26443690061569214, -0.017194963991642), (0.39469626545906067, 0.24221865832805634, -0.019629642367362976), (0.35932838916778564, 0.2533870041370392, -0.008141952566802502), (0.3601882755756378, 0.21972975134849548, -0.014832817949354649), (0.35916900634765625, 0.19813832640647888, -0.020481349900364876), (0.3579399883747101, 0.17940786480903625, -0.024726128205657005), (0.3437955975532532, 0.2510208487510681, -0.007936893031001091), (0.3400825560092926, 0.21249958872795105, -0.014068583957850933), (0.338545024394989, 0.18779224157333374, -0.019748162478208542), (0.33742445707321167, 0.16707344353199005, -0.024013293907046318), (0.33044785261154175, 0.2560308575630188, -0.009179157204926014), (0.32407742738723755, 0.22122380137443542, -0.015694018453359604), (0.32236915826797485, 0.19908128678798676, -0.02080937847495079), (0.32180967926979065, 0.17977945506572723, -0.024378934875130653), (0.3185141384601593, 0.26721495389938354, -0.011548474431037903), (0.3072589933872223, 0.24221035838127136, -0.018454281613230705), (0.301268607378006, 0.22438082098960876, -0.022222712635993958), (0.2970324158668518, 0.20744283497333527, -0.02456814795732498)]"
13,Open,Right,"[(0.34796226024627686, 0.3374190628528595, 1.3754544170296867e-07), (0.3697863519191742, 0.3201277554035187, -0.010659730061888695), (0.3828975558280945, 0.2878808379173279, -0.013469739817082882), (0.3887631893157959, 0.25880786776542664, -0.015361493453383446), (0.39205431938171387, 0.23618118464946747, -0.016841856762766838), (0.3586558699607849, 0.2526702582836151, -0.005840755067765713), (0.3604792654514313, 0.21940405666828156, -0.01162994746118784), (0.3596245050430298, 0.19786079227924347, -0.016830572858452797), (0.3582659661769867, 0.1789056956768036, -0.02071893960237503), (0.3440062403678894, 0.2499552220106125, -0.005073635373264551), (0.3415287137031555, 0.2134046107530594, -0.009853515774011612), (0.3406551778316498, 0.18889454007148743, -0.014486463740468025), (0.34014394879341125, 0.16807670891284943, -0.018081674352288246), (0.3311253786087036, 0.25425171852111816, -0.005949808284640312), (0.32511159777641296, 0.2209169715642929, -0.011169234290719032), (0.3242797255516052, 0.19890907406806946, -0.015450157225131989), (0.3242761790752411, 0.17988723516464233, -0.018501732498407364), (0.319534033536911, 0.263949453830719, -0.008035150356590748), (0.3106151223182678, 0.23877570033073425, -0.013671519234776497), (0.30557504296302795, 0.22096417844295502, -0.016877753660082817), (0.301760733127594, 0.20395112037658691, -0.018947940319776535)]"
14,Open,Right,"[(0.34796226024627686, 0.3374190628528595, 1.3754544170296867e-07), (0.3697863519191742, 0.3201277554035187, -0.010659730061888695), (0.3828975558280945, 0.2878808379173279, -0.013469739817082882), (0.3887631893157959, 0.25880786776542664, -0.015361493453383446), (0.39205431938171387, 0.23618118464946747, -0.016841856762766838), (0.3586558699607849, 0.2526702582836151, -0.005840755067765713), (0.3604792654514313, 0.21940405666828156, -0.01162994746118784), (0.3596245050430298, 0.19786079227924347, -0.016830572858452797), (0.3582659661769867, 0.1789056956768036, -0.02071893960237503), (0.3440062403678894, 0.2499552220106125, -0.005073635373264551), (0.3415287137031555, 0.2134046107530594, -0.009853515774011612), (0.3406551778316498, 0.18889454007148743, -0.014486463740468025), (0.34014394879341125, 0.16807670891284943, -0.018081674352288246), (0.3311253786087036, 0.25425171852111816, -0.005949808284640312), (0.32511159777641296, 0.2209169715642929, -0.011169234290719032), (0.3242797255516052, 0.19890907406806946, -0.015450157225131989), (0.3242761790752411, 0.17988723516464233, -0.018501732498407364), (0.319534033536911, 0.263949453830719, -0.008035150356590748), (0.3106151223182678, 0.23877570033073425, -0.013671519234776497), (0.30557504296302795, 0.22096417844295502, -0.016877753660082817), (0.301760733127594, 0.20395112037658691, -0.018947940319776535)]"
15,Open,Right,"[(0.34796226024627686, 0.3374190628528595, 1.3754544170296867e-07), (0.3697863519191742, 0.3201277554035187, -0.010659730061888695), (0.3828975558280945, 0.2878808379173279, -0.013469739817082882), (0.3887631893157959, 0.25880786776542664, -0.015361493453383446), (0.39205431938171387, 0.23618118464946747, -0.016841856762766838), (0.3586558699607849, 0.2526702582836151, -0.005840755067765713), (0.3604792654514313, 0.21940405666828156, -0.01162994746118784), (0.3596245050430298, 0.19786079227924347, -0.016830572858452797), (0.3582659661769867, 0.1789056956768036, -0.02071893960237503), (0.3440062403678894, 0.2499552220106125, -0.005073635373264551), (0.3415287137031555, 0.2134046107530594, -0.009853515774011612), (0.3406551778316498, 0.18889454007148743, -0.014486463740468025), (0.34014394879341125, 0.16807670891284943, -0.018081674352288246), (0.3311253786087036, 0.25425171852111816, -0.005949808284640312), (0.32511159777641296, 0.2209169715642929, -0.011169234290719032), (0.3242797255516052, 0.19890907406806946, -0.015450157225131989), (0.3242761790752411, 0.17988723516464233, -0.018501732498407364), (0.319534033536911, 0.263949453830719, -0.008035150356590748), (0.3106151223182678, 0.23877570033073425, -0.013671519234776497), (0.30557504296302795, 0.22096417844295502, -0.016877753660082817), (0.301760733127594, 0.20395112037658691, -0.018947940319776535)]"
16,Open,Right,"[(0.34796226024627686, 0.3374190628528595, 1.3754544170296867e-07), (0.3697863519191742, 0.3201277554035187, -0.010659730061888695), (0.3828975558280945, 0.2878808379173279, -0.013469739817082882), (0.3887631893157959, 0.25880786776542664, -0.015361493453383446), (0.39205431938171387, 0.23618118464946747, -0.016841856762766838), (0.3586558699607849, 0.2526702582836151, -0.005840755067765713), (0.3604792654514313, 0.21940405666828156, -0.01162994746118784), (0.3596245050430298, 0.19786079227924347, -0.016830572858452797), (0.3582659661769867, 0.1789056956768036, -0.02071893960237503), (0.3440062403678894, 0.2499552220106125, -0.005073635373264551), (0.3415287137031555, 0.2134046107530594, -0.009853515774011612), (0.3406551778316498, 0.18889454007148743, -0.014486463740468025), (0.34014394879341125, 0.16807670891284943, -0.018081674352288246), (0.3311253786087036, 0.25425171852111816, -0.005949808284640312), (0.32511159777641296, 0.2209169715642929, -0.011169234290719032), (0.3242797255516052, 0.19890907406806946, -0.015450157225131989), (0.3242761790752411, 0.17988723516464233, -0.018501732498407364), (0.319534033536911, 0.263949453830719, -0.008035150356590748), (0.3106151223182678, 0.23877570033073425, -0.013671519234776497), (0.30557504296302795, 0.22096417844295502, -0.016877753660082817), (0.301760733127594, 0.20395112037658691, -0.018947940319776535)]"
17,Open,Right,"[(0.32932671904563904, 0.32608646154403687, 1.5511297135617497e-07), (0.35113221406936646, 0.31018951535224915, -0.011402423493564129), (0.3655092716217041, 0.27822092175483704, -0.014916603453457355), (0.372755765914917, 0.2492276430130005, -0.017333343625068665), (0.3787437081336975, 0.22792454063892365, -0.01954202726483345), (0.3468717932701111, 0.2400490790605545, -0.009088641032576561), (0.3498285710811615, 0.20578984916210175, -0.01633651740849018), (0.349698543548584, 0.18283754587173462, -0.02239871770143509), (0.34843721985816956, 0.16253848373889923, -0.026816539466381073), (0.3306911289691925, 0.2352612018585205, -0.008658226579427719), (0.32810476422309875, 0.19544897973537445, -0.014718621037900448), (0.3269154131412506, 0.1689784824848175, -0.020045043900609016), (0.32545205950737, 0.14661410450935364, -0.02396537736058235), (0.3161000907421112, 0.23856551945209503, -0.009720508940517902), (0.3105688989162445, 0.2030227929353714, -0.016299469396471977), (0.30911165475845337, 0.1799217164516449, -0.021270878612995148), (0.30818167328834534, 0.16007278859615326, -0.024566004052758217), (0.3025377094745636, 0.24863514304161072, -0.011950191110372543), (0.2918737232685089, 0.22253073751926422, -0.018729746341705322), (0.285281240940094, 0.20483793318271637, -0.022183286026120186), (0.279886394739151, 0.18752233684062958, -0.024235304445028305)]"
18,Open,Right,"[(0.32932671904563904, 0.32608646154403687, 1.5511297135617497e-07), (0.35113221406936646, 0.31018951535224915, -0.011402423493564129), (0.3655092716217041, 0.27822092175483704, -0.014916603453457355), (0.372755765914917, 0.2492276430130005, -0.017333343625068665), (0.3787437081336975, 0.22792454063892365, -0.01954202726483345), (0.3468717932701111, 0.2400490790605545, -0.009088641032576561), (0.3498285710811615, 0.20578984916210175, -0.01633651740849018), (0.349698543548584, 0.18283754587173462, -0.02239871770143509), (0.34843721985816956, 0.16253848373889923, -0.026816539466381073), (0.3306911289691925, 0.2352612018585205, -0.008658226579427719), (0.32810476422309875, 0.19544897973537445, -0.014718621037900448), (0.3269154131412506, 0.1689784824848175, -0.020045043900609016), (0.32545205950737, 0.14661410450935364, -0.02396537736058235), (0.3161000907421112, 0.23856551945209503, -0.009720508940517902), (0.3105688989162445, 0.2030227929353714, -0.016299469396471977), (0.30911165475845337, 0.1799217164516449, -0.021270878612995148), (0.30818167328834534, 0.16007278859615326, -0.024566004052758217), (0.3025377094745636, 0.24863514304161072, -0.011950191110372543), (0.2918737232685089, 0.22253073751926422, -0.018729746341705322), (0.285281240940094, 0.20483793318271637, -0.022183286026120186), (0.279886394739151, 0.18752233684062958, -0.024235304445028305)]"
19,Open,Right,"[(0.32932671904563904, 0.32608646154403687, 1.5511297135617497e-07), (0.35113221406936646, 0.31018951535224915, -0.011402423493564129), (0.3655092716217041, 0.27822092175483704, -0.014916603453457355), (0.372755765914917, 0.2492276430130005, -0.017333343625068665), (0.3787437081336975, 0.22792454063892365, -0.01954202726483345), (0.3468717932701111, 0.2400490790605545, -0.009088641032576561), (0.3498285710811615, 0.20578984916210175, -0.01633651740849018), (0.349698543548584, 0.18283754587173462, -0.02239871770143509), (0.34843721985816956, 0.16253848373889923, -0.026816539466381073), (0.3306911289691925, 0.2352612018585205, -0.008658226579427719), (0.32810476422309875, 0.19544897973537445, -0.014718621037900448), (0.3269154131412506, 0.1689784824848175, -0.020045043900609016), (0.32545205950737, 0.14661410450935364, -0.02396537736058235), (0.3161000907421112, 0.23856551945209503, -0.009720508940517902), (0.3105688989162445, 0.2030227929353714, -0.016299469396471977), (0.30911165475845337, 0.1799217164516449, -0.021270878612995148), (0.30818167328834534, 0.16007278859615326, -0.024566004052758217), (0.3025377094745636, 0.24863514304161072, -0.011950191110372543), (0.2918737232685089, 0.22253073751926422, -0.018729746341705322), (0.285281240940094, 0.20483793318271637, -0.022183286026120186), (0.279886394739151, 0.18752233684062958, -0.024235304445028305)]"
20,Open,Right,"[(0.3636954128742218, 0.4524601697921753, 5.635964939187943e-08), (0.39243289828300476, 0.4381195604801178, -0.012456309050321579), (0.4130484461784363, 0.40807363390922546, -0.016737425699830055), (0.4233244061470032, 0.3798321783542633, -0.020189084112644196), (0.4345225691795349, 0.3581993579864502, -0.024175962433218956), (0.3947643041610718, 0.3675055503845215, -0.013086685910820961), (0.4018731713294983, 0.334334135055542, -0.02168460376560688), (0.405157208442688, 0.31507280468940735, -0.028430448845028877), (0.40906423330307007, 0.2970801591873169, -0.03421914204955101), (0.3780817687511444, 0.36260348558425903, -0.014572401531040668), (0.3777660131454468, 0.3216906189918518, -0.02358723245561123), (0.3792282044887543, 0.29621899127960205, -0.03266800194978714), (0.3809167146682739, 0.2737696170806885, -0.04035590961575508), (0.3625754714012146, 0.36719343066215515, -0.017470648512244225), (0.35778993368148804, 0.32974427938461304, -0.028973497450351715), (0.357109397649765, 0.305166631937027, -0.038687799125909805), (0.3575754463672638, 0.28323373198509216, -0.0459216944873333), (0.34947237372398376, 0.3804648518562317, -0.021240215748548508), (0.33584365248680115, 0.3546963036060333, -0.03329004347324371), (0.32804402709007263, 0.33707207441329956, -0.040660712867975235), (0.32255589962005615, 0.31998202204704285, -0.04605383425951004)]"
