,Gesture,Handedness,Landmarks
10,Open,Right,"[(0.41826578974723816, 0.34491950273513794, 2.0999878813654504e-07), (0.4500117301940918, 0.331402063369751, -0.011573649942874908), (0.4761435091495514, 0.30072087049484253, -0.01677561365067959), (0.4981346130371094, 0.2801995873451233, -0.02170543745160103), (0.5179465413093567, 0.2722579538822174, -0.02685498632490635), (0.4614729583263397, 0.2448694258928299, -0.00919951219111681), (0.4742256999015808, 0.20576612651348114, -0.01719697378575802), (0.48108208179473877, 0.18143264949321747, -0.024399137124419212), (0.4863003194332123, 0.16012249886989594, -0.030001869425177574), (0.44228893518447876, 0.23739396035671234, -0.010982169769704342), (0.45001813769340515, 0.19117310643196106, -0.017666690051555634), (0.45477232336997986, 0.1622277796268463, -0.024397244676947594), (0.4585654139518738, 0.1378554105758667, -0.02963458187878132), (0.4229646921157837, 0.24051496386528015, -0.01443016529083252), (0.4280482530593872, 0.19756193459033966, -0.021841341629624367), (0.4320599138736725, 0.16930189728736877, -0.02862556092441082), (0.43605875968933105, 0.14521078765392303, -0.03362845256924629), (0.40328624844551086, 0.2524597644805908, -0.019097495824098587), (0.39749738574028015, 0.22135844826698303, -0.026944663375616074), (0.39342930912971497, 0.19873511791229248, -0.03106558695435524), (0.3907475769519806, 0.17753341794013977, -0.03383777663111687)]"
11,Open,Right,"[(0.4175669252872467, 0.3484312891960144, 2.2327172644054372e-07), (0.449850857257843, 0.3376404643058777, -0.011880236677825451), (0.47742995619773865, 0.3102344572544098, -0.017538011074066162), (0.49968284368515015, 0.2905940115451813, -0.022823482751846313), (0.519682765007019, 0.28264346718788147, -0.028386719524860382), (0.46440380811691284, 0.25582945346832275, -0.011122233234345913), (0.4801473915576935, 0.21871313452720642, -0.02024346962571144), (0.48889026045799255, 0.1948130875825882, -0.027957288548350334), (0.4956493079662323, 0.1731778085231781, -0.03383176401257515), (0.44572100043296814, 0.24715185165405273, -0.012990688905119896), (0.45691320300102234, 0.2029581218957901, -0.020806968212127686), (0.46392226219177246, 0.1742382049560547, -0.027926625683903694), (0.4694863259792328, 0.14906325936317444, -0.033445071429014206), (0.4264136254787445, 0.24885037541389465, -0.01647252030670643), (0.4335017502307892, 0.20740893483161926, -0.024925589561462402), (0.4391276240348816, 0.1800636649131775, -0.03156036511063576), (0.4443124234676361, 0.1564500629901886, -0.036286287009716034), (0.4064720571041107, 0.2589692771434784, -0.02114953100681305), (0.402291864156723, 0.2267686128616333, -0.02970743738114834), (0.39973747730255127, 0.20381000638008118, -0.033830445259809494), (0.398335337638855, 0.18199318647384644, -0.03651908040046692)]"
12,Open,Right,"[(0.41504722833633423, 0.3512142300605774, 2.364962625733824e-07), (0.44648998975753784, 0.34034398198127747, -0.012269454076886177), (0.47460222244262695, 0.31632503867149353, -0.018781054764986038), (0.49571865797042847, 0.2964177131652832, -0.0248203594237566), (0.5159949064254761, 0.28770363330841064, -0.03125738352537155), (0.46006831526756287, 0.2643463611602783, -0.012723473832011223), (0.47583821415901184, 0.22992296516895294, -0.02315700240433216), (0.4853667616844177, 0.20700053870677948, -0.031773027032613754), (0.49295344948768616, 0.1859079897403717, -0.038103386759757996), (0.44189679622650146, 0.2546015977859497, -0.014916770160198212), (0.45288732647895813, 0.2112085074186325, -0.023888040333986282), (0.4604286551475525, 0.18244525790214539, -0.031570009887218475), (0.4670313000679016, 0.15637674927711487, -0.037276171147823334), (0.4223742187023163, 0.25522616505622864, -0.018707990646362305), (0.42978349328041077, 0.21332699060440063, -0.028698986396193504), (0.4350779056549072, 0.1853182017803192, -0.03593134507536888), (0.44050732254981995, 0.16002722084522247, -0.04082028195261955), (0.4017673432826996, 0.26445767283439636, -0.023565497249364853), (0.3968665897846222, 0.23257477581501007, -0.0336482971906662), (0.393856406211853, 0.2111300677061081, -0.038148704916238785), (0.39218267798423767, 0.1901395618915558, -0.04080526530742645)]"
13,Open,Right,"[(0.41116249561309814, 0.35934579372406006, 2.249217345706711e-07), (0.44310298562049866, 0.34977200627326965, -0.01288570836186409), (0.47121694684028625, 0.32689428329467773, -0.019814247265458107), (0.492249071598053, 0.30842751264572144, -0.026064502075314522), (0.5132115483283997, 0.3019663095474243, -0.032905213534832), (0.4552915096282959, 0.2759230136871338, -0.014674557372927666), (0.4702950716018677, 0.24210575222969055, -0.02485872246325016), (0.4792332947254181, 0.22010284662246704, -0.03316066041588783), (0.48625829815864563, 0.19955216348171234, -0.03940054774284363), (0.43667346239089966, 0.2670271396636963, -0.016408681869506836), (0.4463737905025482, 0.22522389888763428, -0.025345701724290848), (0.45250675082206726, 0.19729676842689514, -0.03313746303319931), (0.45750105381011963, 0.1713613122701645, -0.03913117200136185), (0.4166196286678314, 0.2684166133403778, -0.01961684040725231), (0.42317041754722595, 0.22792154550552368, -0.029772372916340828), (0.4275357127189636, 0.2013600766658783, -0.037345197051763535), (0.4320884644985199, 0.1767318844795227, -0.04254337027668953), (0.39569100737571716, 0.27781543135643005, -0.023831360042095184), (0.3900282084941864, 0.24606095254421234, -0.03420406952500343), (0.38642486929893494, 0.22561942040920258, -0.0390155054628849), (0.3842877149581909, 0.20578929781913757, -0.04194066300988197)]"
14,Open,Right,"[(0.40380576252937317, 0.36606907844543457, 2.1521762505471997e-07), (0.43492385745048523, 0.35182949900627136, -0.01396408211439848), (0.46142569184303284, 0.32560843229293823, -0.02162793092429638), (0.4814207851886749, 0.30388426780700684, -0.028630148619413376), (0.5019491314888, 0.2968856990337372, -0.03627398982644081), (0.44103702902793884, 0.27366378903388977, -0.016980865970253944), (0.4510023295879364, 0.2366664558649063, -0.027859540656208992), (0.455559641122818, 0.2132236361503601, -0.03643107786774635), (0.4585731029510498, 0.1912946105003357, -0.042941223829984665), (0.4209304451942444, 0.2663062512874603, -0.018569733947515488), (0.42657795548439026, 0.22280767560005188, -0.028606275096535683), (0.42993542551994324, 0.19431079924106598, -0.036788325756788254), (0.43208903074264526, 0.16787463426589966, -0.04309801012277603), (0.4004066288471222, 0.26923778653144836, -0.02165520004928112), (0.40280023217201233, 0.22734597325325012, -0.032414890825748444), (0.40405455231666565, 0.20117045938968658, -0.040286097675561905), (0.40523436665534973, 0.1775164157152176, -0.0456998385488987), (0.38001206517219543, 0.28001415729522705, -0.025918781757354736), (0.3728230595588684, 0.24797376990318298, -0.03649644926190376), (0.36743661761283875, 0.2277330458164215, -0.04202434420585632), (0.3631261885166168, 0.20815566182136536, -0.045558322221040726)]"
15,Open,Right,"[(0.39855021238327026, 0.37155881524086, 2.3713862162821897e-07), (0.4278724193572998, 0.35578516125679016, -0.015193658880889416), (0.4524744153022766, 0.3294072151184082, -0.02368202991783619), (0.47178059816360474, 0.3074544370174408, -0.03130568191409111), (0.4915897846221924, 0.2976763844490051, -0.03930099681019783), (0.42994025349617004, 0.27679014205932617, -0.01654808036983013), (0.437175989151001, 0.23837682604789734, -0.02710825763642788), (0.44036006927490234, 0.21358278393745422, -0.03563038259744644), (0.4423792064189911, 0.19073373079299927, -0.04197473078966141), (0.4096514880657196, 0.27088966965675354, -0.016993992030620575), (0.41291338205337524, 0.22712689638137817, -0.025912286713719368), (0.41408711671829224, 0.1985791027545929, -0.03322920575737953), (0.4145413041114807, 0.17264561355113983, -0.038904860615730286), (0.38960471749305725, 0.2753511965274811, -0.01906825229525566), (0.38893577456474304, 0.23355357348918915, -0.028167182579636574), (0.38726553320884705, 0.2079520970582962, -0.0345313586294651), (0.3860960602760315, 0.18483226001262665, -0.038988593965768814), (0.36980175971984863, 0.28775709867477417, -0.022594867274165154), (0.36141374707221985, 0.2568957805633545, -0.03141895681619644), (0.35534220933914185, 0.23732790350914001, -0.03552934154868126), (0.3502397835254669, 0.218257337808609, -0.03805913031101227)]"
16,Open,Right,"[(0.3924392759799957, 0.38147038221359253, 2.3040560392928455e-07), (0.4200533330440521, 0.3591068387031555, -0.014574935659766197), (0.441488653421402, 0.32751670479774475, -0.022022103890776634), (0.45984947681427, 0.30154621601104736, -0.02873336896300316), (0.479818195104599, 0.28858304023742676, -0.03568149358034134), (0.4144391119480133, 0.27573126554489136, -0.013804539106786251), (0.4183025062084198, 0.23373903334140778, -0.023143641650676727), (0.4188782572746277, 0.20734930038452148, -0.03113589435815811), (0.41858139634132385, 0.18319280445575714, -0.03734062984585762), (0.39449459314346313, 0.27264079451560974, -0.014423124492168427), (0.39323940873146057, 0.22636163234710693, -0.02242618054151535), (0.39224880933761597, 0.19677728414535522, -0.029810089617967606), (0.39102932810783386, 0.17056435346603394, -0.03558862581849098), (0.3756382465362549, 0.27932122349739075, -0.016752853989601135), (0.3714662194252014, 0.23665598034858704, -0.025105133652687073), (0.36854976415634155, 0.20921891927719116, -0.03209305182099342), (0.3663448095321655, 0.18511506915092468, -0.037101712077856064), (0.35746774077415466, 0.29400908946990967, -0.020554810762405396), (0.34589123725891113, 0.26382970809936523, -0.02911144495010376), (0.33775681257247925, 0.24374988675117493, -0.033775534480810165), (0.3308298885822296, 0.22396643459796906, -0.03671499714255333)]"
17,Open,Right,"[(0.39139023423194885, 0.37923264503479004, 2.609668285913358e-07), (0.41965845227241516, 0.3565663993358612, -0.016213033348321915), (0.4404406249523163, 0.322642058134079, -0.023611528798937798), (0.45795994997024536, 0.29419830441474915, -0.029883557930588722), (0.4769749939441681, 0.2781338691711426, -0.03602222725749016), (0.4104527533054352, 0.2700445055961609, -0.011762584559619427), (0.413204550743103, 0.2269664853811264, -0.020444689318537712), (0.4137013554573059, 0.19932156801223755, -0.02857600525021553), (0.4130685329437256, 0.1744760423898697, -0.03475121408700943), (0.3906635046005249, 0.2686671316623688, -0.010816412046551704), (0.3882058262825012, 0.22212982177734375, -0.01758282445371151), (0.38647744059562683, 0.19179046154022217, -0.02465357631444931), (0.384702205657959, 0.1654500812292099, -0.030208991840481758), (0.37208834290504456, 0.2763153314590454, -0.011909974738955498), (0.36712348461151123, 0.23395660519599915, -0.01921662874519825), (0.3643559515476227, 0.20669272541999817, -0.02561039850115776), (0.36202192306518555, 0.18302306532859802, -0.03010926954448223), (0.35414451360702515, 0.29149359464645386, -0.014717812649905682), (0.3424997329711914, 0.2617657482624054, -0.022016996517777443), (0.3341270089149475, 0.24240617454051971, -0.02570495568215847), (0.3265419900417328, 0.2236924022436142, -0.027973834425210953)]"
18,Open,Right,"[(0.38351234793663025, 0.3692694306373596, 2.6022513566204e-07), (0.41335350275039673, 0.34614700078964233, -0.013774174265563488), (0.431768536567688, 0.30723944306373596, -0.018650248646736145), (0.4443925619125366, 0.27519649267196655, -0.02254757098853588), (0.46077248454093933, 0.25770875811576843, -0.026678983122110367), (0.40049123764038086, 0.25925537943840027, -0.01143357902765274), (0.40167689323425293, 0.21513906121253967, -0.018930109217762947), (0.4010416269302368, 0.18786853551864624, -0.02553665265440941), (0.3995836079120636, 0.16328611969947815, -0.030813485383987427), (0.37988653779029846, 0.25954917073249817, -0.011356250382959843), (0.37720805406570435, 0.2117411494255066, -0.017913661897182465), (0.3751879930496216, 0.18085409700870514, -0.024594638496637344), (0.3727591633796692, 0.15360422432422638, -0.02985428459942341), (0.3611684739589691, 0.2690679430961609, -0.012964235618710518), (0.35510194301605225, 0.2256697416305542, -0.020708926022052765), (0.35139036178588867, 0.19807599484920502, -0.02776845172047615), (0.3481747508049011, 0.17391961812973022, -0.032695870846509933), (0.34307974576950073, 0.28644242882728577, -0.015884358435869217), (0.33048853278160095, 0.25644734501838684, -0.024267826229333878), (0.3215891122817993, 0.23718395829200745, -0.029059793800115585), (0.3140189051628113, 0.21795520186424255, -0.03211016207933426)]"
19,Open,Right,"[(0.3751288950443268, 0.3600895404815674, 2.605114843845513e-07), (0.4045393466949463, 0.33431515097618103, -0.013614948838949203), (0.423531174659729, 0.29607394337654114, -0.01918841153383255), (0.43571436405181885, 0.26523202657699585, -0.02397039718925953), (0.4511999487876892, 0.24494332075119019, -0.02875208482146263), (0.39232733845710754, 0.248170405626297, -0.010031809099018574), (0.39308035373687744, 0.20502442121505737, -0.01822241209447384), (0.3923261761665344, 0.1776341199874878, -0.025534315034747124), (0.39117908477783203, 0.15333740413188934, -0.03113194741308689), (0.37141770124435425, 0.2489982545375824, -0.010264049284160137), (0.3670613467693329, 0.20230814814567566, -0.017355844378471375), (0.3641115427017212, 0.17108719050884247, -0.024635346606373787), (0.36152222752571106, 0.14388221502304077, -0.030227037146687508), (0.35299164056777954, 0.2592862844467163, -0.012345111928880215), (0.34579625725746155, 0.21749676764011383, -0.02037639729678631), (0.34194257855415344, 0.1906737983226776, -0.027429914101958275), (0.3394383490085602, 0.16689984500408173, -0.03226923570036888), (0.3356773853302002, 0.2774040997028351, -0.01578051596879959), (0.32175102829933167, 0.24856001138687134, -0.024123696610331535), (0.31252700090408325, 0.2297695428133011, -0.028689119964838028), (0.30507758259773254, 0.21059879660606384, -0.031505897641181946)]"
20,Open,Right,"[(0.3603995442390442, 0.36075031757354736, 2.458265839777596e-07), (0.3909769654273987, 0.33691656589508057, -0.013585643842816353), (0.41233593225479126, 0.3007717728614807, -0.01946779526770115), (0.4257658123970032, 0.26941585540771484, -0.024654269218444824), (0.44160014390945435, 0.24944496154785156, -0.029758494347333908), (0.383600652217865, 0.24800360202789307, -0.009421256370842457), (0.3873623311519623, 0.2051219642162323, -0.017859723418951035), (0.3883671164512634, 0.1779046356678009, -0.02571432664990425), (0.38859713077545166, 0.15364545583724976, -0.03162861242890358), (0.3634493350982666, 0.24726617336273193, -0.009692257270216942), (0.3626260757446289, 0.20092663168907166, -0.016645824536681175), (0.36257386207580566, 0.16933715343475342, -0.023912927135825157), (0.3625980317592621, 0.14174681901931763, -0.02954038791358471), (0.3452962040901184, 0.2561509907245636, -0.01184774935245514), (0.34113961458206177, 0.2140750139951706, -0.01932871714234352), (0.3395281732082367, 0.1863989382982254, -0.025867706164717674), (0.33869192004203796, 0.16178402304649353, -0.030473507940769196), (0.3280552625656128, 0.27290600538253784, -0.015472120605409145), (0.31836625933647156, 0.24251669645309448, -0.023227019235491753), (0.3114914298057556, 0.22186101973056793, -0.027326570823788643), (0.3053745925426483, 0.2014787197113037, -0.029866710305213928)]"
