,Gesture,Handedness,Landmarks
10,OK,Right,"[(0.31205734610557556, 0.664287269115448, 2.04849015972286e-07), (0.36078691482543945, 0.6471723914146423, -0.0008704800857231021), (0.3969559967517853, 0.6218475103378296, -0.0047807455994188786), (0.42819422483444214, 0.6043117642402649, -0.013684963807463646), (0.4497103691101074, 0.5718262195587158, -0.020672712475061417), (0.375783234834671, 0.5304718017578125, 0.02102452702820301), (0.4130438566207886, 0.5062705874443054, 0.0007123842951841652), (0.43419593572616577, 0.5306872129440308, -0.019568273797631264), (0.44767820835113525, 0.559520959854126, -0.029880709946155548), (0.36940765380859375, 0.5167887806892395, 0.009355741553008556), (0.39771634340286255, 0.46035200357437134, -0.0006329914322122931), (0.42806562781333923, 0.4383990466594696, -0.011411641724407673), (0.45544418692588806, 0.4297051429748535, -0.018234048038721085), (0.3590734601020813, 0.5154745578765869, -0.0074026803486049175), (0.385104775428772, 0.4566357135772705, -0.016772761940956116), (0.411991149187088, 0.4251970052719116, -0.022211428731679916), (0.43693313002586365, 0.40662437677383423, -0.024497708305716515), (0.34934699535369873, 0.5239685773849487, -0.025981726124882698), (0.3674781620502472, 0.47418057918548584, -0.032395973801612854), (0.3799080550670624, 0.43652933835983276, -0.03259747102856636), (0.3916827142238617, 0.4086090326309204, -0.03156953305006027)]"
11,OK,Right,"[(0.2939639389514923, 0.6517432332038879, 1.906871460732873e-07), (0.34278082847595215, 0.6364979147911072, -0.0008517387323081493), (0.380581259727478, 0.6094092726707458, -0.004749902058392763), (0.4104729890823364, 0.5918325185775757, -0.013341058976948261), (0.4348454177379608, 0.5646626353263855, -0.020340658724308014), (0.35938841104507446, 0.5163207650184631, 0.017433343455195427), (0.39798009395599365, 0.4929165840148926, -0.004129020031541586), (0.4175664484500885, 0.5189222693443298, -0.024258466437458992), (0.42765915393829346, 0.5499660968780518, -0.033786315470933914), (0.35225358605384827, 0.5019055008888245, 0.006097371689975262), (0.3810046315193176, 0.446292519569397, -0.004012370482087135), (0.41196608543395996, 0.4245690107345581, -0.013974706642329693), (0.43876901268959045, 0.41664832830429077, -0.0201870184391737), (0.3407110571861267, 0.5021145939826965, -0.010214122012257576), (0.36788487434387207, 0.44396308064460754, -0.019767913967370987), (0.3944903016090393, 0.41260212659835815, -0.024918057024478912), (0.4183240234851837, 0.3950362801551819, -0.02693818137049675), (0.3287743628025055, 0.5129062533378601, -0.028193356469273567), (0.34598326683044434, 0.4622538983821869, -0.03526013717055321), (0.35856369137763977, 0.4253661632537842, -0.035836562514305115), (0.37117499113082886, 0.3979179859161377, -0.03479502350091934)]"
12,OK,Right,"[(0.2747073471546173, 0.6453649401664734, 2.0507773967892717e-07), (0.3273952007293701, 0.6271778345108032, 0.0005670866812579334), (0.3639061748981476, 0.599661111831665, -0.003295496804639697), (0.39317360520362854, 0.5822149515151978, -0.01241769827902317), (0.41376712918281555, 0.5504175424575806, -0.019920790567994118), (0.34143808484077454, 0.5086405873298645, 0.017795894294977188), (0.37737390398979187, 0.48287636041641235, -0.0049365428276360035), (0.3990945816040039, 0.5074049234390259, -0.025640787556767464), (0.4132065176963806, 0.5390706062316895, -0.0355207733809948), (0.33345532417297363, 0.49524447321891785, 0.005117316264659166), (0.3606237769126892, 0.43739575147628784, -0.006508649326860905), (0.3926251232624054, 0.41453027725219727, -0.01623900979757309), (0.42122888565063477, 0.40638023614883423, -0.021670937538146973), (0.3210911154747009, 0.4950352609157562, -0.012515988200902939), (0.3445434272289276, 0.43423303961753845, -0.023113509640097618), (0.37175044417381287, 0.4012005925178528, -0.027175724506378174), (0.39692825078964233, 0.3829563856124878, -0.0279017873108387), (0.309205561876297, 0.5056225061416626, -0.03183295950293541), (0.32352808117866516, 0.4545222520828247, -0.039773330092430115), (0.33530479669570923, 0.4153735637664795, -0.03991089388728142), (0.3469935357570648, 0.3868565559387207, -0.03807719424366951)]"
13,OK,Right,"[(0.24207624793052673, 0.6446385979652405, 1.9087201508227736e-07), (0.29191792011260986, 0.6241353154182434, -0.0028932392597198486), (0.3282158374786377, 0.5950962901115417, -0.008498601615428925), (0.35655659437179565, 0.5753889083862305, -0.018285812810063362), (0.3774659037590027, 0.5415063500404358, -0.026440974324941635), (0.3016662895679474, 0.5026554465293884, 0.012613450177013874), (0.33750805258750916, 0.47374823689460754, -0.009380783885717392), (0.3597491979598999, 0.49555504322052, -0.028730537742376328), (0.3738391399383545, 0.5255123376846313, -0.03784613683819771), (0.29297110438346863, 0.4877516031265259, 0.0019923392683267593), (0.3180599808692932, 0.4301913380622864, -0.009970786981284618), (0.3485039472579956, 0.40747424960136414, -0.01977832429111004), (0.3755744993686676, 0.3986247181892395, -0.025427501648664474), (0.27942848205566406, 0.48760485649108887, -0.013395256362855434), (0.2991257309913635, 0.4263063073158264, -0.02470426820218563), (0.325429767370224, 0.3942252993583679, -0.02963525429368019), (0.350508451461792, 0.37483489513397217, -0.03125649690628052), (0.26640191674232483, 0.4994061291217804, -0.030446255579590797), (0.27590084075927734, 0.44772422313690186, -0.039247721433639526), (0.28573882579803467, 0.4091154634952545, -0.04017680510878563), (0.2963787019252777, 0.3796159029006958, -0.03918059542775154)]"
14,OK,Right,"[(0.231428861618042, 0.6499751210212708, 1.9470925849418563e-07), (0.2799787223339081, 0.6290460824966431, -0.0031589914578944445), (0.31622588634490967, 0.6000670194625854, -0.009382297284901142), (0.34524640440940857, 0.5812890529632568, -0.019717352464795113), (0.36704838275909424, 0.5481972694396973, -0.028463276103138924), (0.28982895612716675, 0.508308470249176, 0.011175090447068214), (0.3256373405456543, 0.47860151529312134, -0.010924851521849632), (0.34791722893714905, 0.5001647472381592, -0.030180761590600014), (0.36256125569343567, 0.5299334526062012, -0.0392514131963253), (0.281271755695343, 0.4934989809989929, 0.0006167527753859758), (0.3066132366657257, 0.43504950404167175, -0.011453566141426563), (0.33635780215263367, 0.411679744720459, -0.021252412348985672), (0.3636500835418701, 0.40138646960258484, -0.02700924687087536), (0.26773178577423096, 0.49342578649520874, -0.014624604023993015), (0.28818556666374207, 0.43204593658447266, -0.025989672169089317), (0.31395718455314636, 0.39941009879112244, -0.031210290268063545), (0.33889418840408325, 0.3791194558143616, -0.03311600163578987), (0.25439751148223877, 0.505111038684845, -0.0314934141933918), (0.26405733823776245, 0.4525861144065857, -0.04028918966650963), (0.27328038215637207, 0.41323399543762207, -0.041416339576244354), (0.28344520926475525, 0.3832014799118042, -0.04064967483282089)]"
15,OK,Right,"[(0.193391352891922, 0.6632144451141357, 2.2839365954041568e-07), (0.24017128348350525, 0.6449264287948608, -0.009289846755564213), (0.278029203414917, 0.6155195236206055, -0.017383787781000137), (0.30800411105155945, 0.5940831303596497, -0.028093084692955017), (0.32931897044181824, 0.5602132081985474, -0.037067241966724396), (0.25294172763824463, 0.5249177813529968, 0.003676394699141383), (0.2855783700942993, 0.4929609000682831, -0.019734181463718414), (0.30762290954589844, 0.5119781494140625, -0.03950720280408859), (0.3229171335697174, 0.5390456914901733, -0.04911930114030838), (0.2425164133310318, 0.5078185796737671, -0.0033878630492836237), (0.266767680644989, 0.45028606057167053, -0.01667248271405697), (0.29614633321762085, 0.42590057849884033, -0.02683250419795513), (0.3235514461994171, 0.4131920337677002, -0.03289615735411644), (0.22682827711105347, 0.5059458017349243, -0.0153738372027874), (0.2448575794696808, 0.4429544508457184, -0.028685005381703377), (0.26927506923675537, 0.4097817540168762, -0.03534255549311638), (0.2940073013305664, 0.3883510231971741, -0.038140442222356796), (0.2097882628440857, 0.5172017216682434, -0.029251044616103172), (0.21767157316207886, 0.4664413332939148, -0.039905570447444916), (0.22549517452716827, 0.4279143810272217, -0.04245016351342201), (0.23444168269634247, 0.3979388177394867, -0.042649153620004654)]"
16,OK,Right,"[(0.18262478709220886, 0.6673812866210938, 2.1986971887599793e-07), (0.22906199097633362, 0.6480023860931396, -0.008962051011621952), (0.2669793963432312, 0.6188876628875732, -0.01709667034447193), (0.29718098044395447, 0.5982968807220459, -0.027744770050048828), (0.3160831928253174, 0.5636849403381348, -0.03659540042281151), (0.24033315479755402, 0.527167797088623, 0.0030206884257495403), (0.27339470386505127, 0.49566444754600525, -0.019859669730067253), (0.2947734296321869, 0.515978991985321, -0.03911641612648964), (0.3088343143463135, 0.5441203713417053, -0.04826881363987923), (0.22937746345996857, 0.5112391710281372, -0.0041687991470098495), (0.2529590129852295, 0.4545818269252777, -0.01701178587973118), (0.2812612056732178, 0.43003034591674805, -0.027580901980400085), (0.3078712522983551, 0.4171287715435028, -0.03435739874839783), (0.2132548987865448, 0.5103086233139038, -0.01605679653584957), (0.23074081540107727, 0.4492708742618561, -0.028515836223959923), (0.25474902987480164, 0.4171968698501587, -0.03592080995440483), (0.279208242893219, 0.39633816480636597, -0.03973279148340225), (0.19643408060073853, 0.5224431753158569, -0.029770560562610626), (0.2039010226726532, 0.47150132060050964, -0.03912100940942764), (0.21136578917503357, 0.43322864174842834, -0.04160718247294426), (0.2200140506029129, 0.4034213423728943, -0.04229884594678879)]"
17,OK,Right,"[(0.16170716285705566, 0.6707103848457336, 2.2912885810910666e-07), (0.20599175989627838, 0.6517866253852844, -0.010397696867585182), (0.24480527639389038, 0.6200459599494934, -0.01809452846646309), (0.2759394347667694, 0.598237156867981, -0.02778645232319832), (0.29212135076522827, 0.5633947849273682, -0.0358588807284832), (0.21845389902591705, 0.529028058052063, 0.001556071569211781), (0.25195762515068054, 0.4978421926498413, -0.02205575816333294), (0.27353325486183167, 0.517235279083252, -0.042293936014175415), (0.28696227073669434, 0.544642984867096, -0.051974039524793625), (0.20595645904541016, 0.5130213499069214, -0.0047943782992661), (0.2293751984834671, 0.45468437671661377, -0.018845047801733017), (0.2579764127731323, 0.43084779381752014, -0.030749676749110222), (0.2843199074268341, 0.41918686032295227, -0.038044802844524384), (0.18831881880760193, 0.5126463174819946, -0.01585889607667923), (0.20637764036655426, 0.4512386918067932, -0.029580755159258842), (0.23098476231098175, 0.42040252685546875, -0.03843836858868599), (0.255768746137619, 0.4003527760505676, -0.042842376977205276), (0.1693444848060608, 0.5257274508476257, -0.028717707842588425), (0.1760733723640442, 0.47443777322769165, -0.038958724588155746), (0.1828882396221161, 0.43669992685317993, -0.042144592851400375), (0.1915813684463501, 0.40668797492980957, -0.043204765766859055)]"
18,OK,Right,"[(0.13917696475982666, 0.6673169732093811, 2.1120570181665244e-07), (0.1832760125398636, 0.6488679647445679, -0.011504098773002625), (0.22286777198314667, 0.6171298623085022, -0.02004428021609783), (0.2535030245780945, 0.5943780541419983, -0.030168820172548294), (0.26927560567855835, 0.5590450763702393, -0.038511622697114944), (0.19677937030792236, 0.5255842804908752, -0.0013919735793024302), (0.22935719788074493, 0.49229881167411804, -0.025327030569314957), (0.25010427832603455, 0.5128078460693359, -0.045409269630908966), (0.263409286737442, 0.5419028997421265, -0.05502099171280861), (0.18392233550548553, 0.5091306567192078, -0.0069032213650643826), (0.2067594826221466, 0.4508650302886963, -0.02136562578380108), (0.23423348367214203, 0.4275013208389282, -0.03320519998669624), (0.25984102487564087, 0.4161013960838318, -0.04048465937376022), (0.16590876877307892, 0.5084250569343567, -0.017023975029587746), (0.18293476104736328, 0.44563454389572144, -0.030969468876719475), (0.20729105174541473, 0.414298415184021, -0.04041575640439987), (0.23202058672904968, 0.3936786651611328, -0.045389432460069656), (0.14671072363853455, 0.5214086771011353, -0.028898220509290695), (0.15173864364624023, 0.47039365768432617, -0.039561692625284195), (0.15687713027000427, 0.4328315854072571, -0.04360749572515488), (0.1637740284204483, 0.4024083614349365, -0.045387133955955505)]"
19,OK,Right,"[(0.10222315788269043, 0.67611163854599, 2.174517419462063e-07), (0.14754396677017212, 0.6548460125923157, -0.011106432415544987), (0.1878272444009781, 0.6185880303382874, -0.019158458337187767), (0.21923062205314636, 0.592973530292511, -0.029162585735321045), (0.23142209649085999, 0.5581210255622864, -0.037564266473054886), (0.15910659730434418, 0.5303701162338257, -0.00030913003138266504), (0.19122067093849182, 0.4945516586303711, -0.025059685111045837), (0.21179986000061035, 0.5133893489837646, -0.04605594649910927), (0.22446738183498383, 0.5421556830406189, -0.055998146533966064), (0.1433669626712799, 0.5143532752990723, -0.006277075503021479), (0.16613170504570007, 0.45548519492149353, -0.02107742242515087), (0.19362865388393402, 0.43012678623199463, -0.033363226801157), (0.2193865180015564, 0.41634833812713623, -0.04098378121852875), (0.12329655885696411, 0.5142629146575928, -0.01701793260872364), (0.14065730571746826, 0.4500603675842285, -0.03097120113670826), (0.16364479064941406, 0.41746532917022705, -0.04076099768280983), (0.18774765729904175, 0.39524734020233154, -0.04614942893385887), (0.10259588807821274, 0.5282045602798462, -0.029608694836497307), (0.10634569823741913, 0.4769623279571533, -0.040194734930992126), (0.11064103245735168, 0.4386811852455139, -0.04450312256813049), (0.1174030750989914, 0.4066382944583893, -0.046682458370923996)]"
20,OK,Right,"[(0.08904432505369186, 0.6903088688850403, 1.9723650268588244e-07), (0.13396985828876495, 0.6661908626556396, -0.012043391354382038), (0.17244401574134827, 0.630615234375, -0.01979815401136875), (0.20157192647457123, 0.6037955284118652, -0.029297102242708206), (0.21625372767448425, 0.5686395168304443, -0.03685000166296959), (0.1415085643529892, 0.5445879697799683, 0.0009716872591525316), (0.17342619597911835, 0.5077112317085266, -0.023352930322289467), (0.19443964958190918, 0.52717524766922, -0.04383208230137825), (0.20801642537117004, 0.5553092956542969, -0.05350647121667862), (0.1262565404176712, 0.5290767550468445, -0.0038529448211193085), (0.14510419964790344, 0.47160226106643677, -0.018284257501363754), (0.17108194530010223, 0.4470178782939911, -0.02969021536409855), (0.19568756222724915, 0.43355846405029297, -0.036550551652908325), (0.10757417976856232, 0.5300479531288147, -0.013652500696480274), (0.1215624213218689, 0.46798425912857056, -0.027445439249277115), (0.1428290605545044, 0.43541285395622253, -0.0356275774538517), (0.1651778221130371, 0.4130917191505432, -0.03953604772686958), (0.08841642737388611, 0.5445552468299866, -0.025500552728772163), (0.09189721941947937, 0.4961765706539154, -0.03656955435872078), (0.09527015686035156, 0.45992159843444824, -0.04039200022816658), (0.10055075585842133, 0.42983537912368774, -0.0415608286857605)]"
